28.09.2024 13:00;0,598;2,752
28.09.2024 14:00;0,673;3,105
28.09.2024 15:00;0,808;3,954
28.09.2024 16:00;1,991;6,174
28.09.2024 17:00;1,699;10,207
28.09.2024 18:00;1,794;10,865
28.09.2024 19:00;2,037;11,542
28.09.2024 20:00;1,799;11,653
28.09.2024 21:00;1,517;9,986
28.09.2024 22:00;0,937;8,177
28.09.2024 23:00;0,98;6,965
29.09.2024 00:00;2,253;1,637
29.09.2024 01:00;0,738;1,283
29.09.2024 02:00;2,682;0,409
29.09.2024 03:00;1,562;0,245
29.09.2024 04:00;1,053;0,155
29.09.2024 05:00;1,102;0,151
29.09.2024 06:00;1,2;0,227
29.09.2024 07:00;0,911;0,409
29.09.2024 08:00;0,698;0,599
29.09.2024 09:00;1,35;0,499
29.09.2024 10:00;0,927;0,491
29.09.2024 11:00;0,869;0,133
29.09.2024 12:00;1,031;
29.09.2024 13:00;0,928;-0,001
29.09.2024 14:00;0,673;-0,049
29.09.2024 15:00;0,975;-0,044
29.09.2024 16:00;1,076;
29.09.2024 17:00;0,714;3,784
29.09.2024 18:00;0,718;9,272
29.09.2024 19:00;0,85;14,773
29.09.2024 20:00;1,407;17,591
29.09.2024 21:00;1,18;11,091
29.09.2024 22:00;2,375;8,028
29.09.2024 23:00;0,751;7,023
30.09.2024 00:00;0,694;3,783
30.09.2024 01:00;0,903;1,891
30.09.2024 02:00;0,908;1,136
30.09.2024 03:00;0,924;0,84
30.09.2024 04:00;0,942;0,553
30.09.2024 05:00;1,024;3,904
30.09.2024 06:00;1,039;10,304
30.09.2024 07:00;0,972;19,876
30.09.2024 08:00;0,976;22,004
30.09.2024 09:00;2,418;22,362
30.09.2024 10:00;0,855;15,993
30.09.2024 11:00;0,741;9,505
30.09.2024 12:00;0,731;6,28
30.09.2024 13:00;0,675;4,506
30.09.2024 14:00;0,627;4,221
30.09.2024 15:00;1,337;6,102
30.09.2024 16:00;0,529;11,262
30.09.2024 17:00;0,651;15,995
30.09.2024 18:00;0,598;18,083
30.09.2024 19:00;1,125;20,917
30.09.2024 20:00;1,372;24,554
30.09.2024 21:00;1,224;17,198
30.09.2024 22:00;1,015;8,505
30.09.2024 23:00;0,91;0,41
